name,mos
barrel_q_bit10_gpcc_r4.ply,7.848484848484849
barrel_q_bit10_gpcc_r5.ply,6.545454545454546
barrel_q_bit10_gpcc_r6.ply,4.333333333333333
barrel_q_bit10_gpcc_r7.ply,5.0606060606060606
barrel_q_bit10_gpcc_r8.ply,4.909090909090909
barrel_q_bit10_gpcc_r9.ply,3.5454545454545454
barrel_q_bit10_gpcc_r10.ply,1.878787878787879
barrel_q_bit10_gpcc_r11.ply,1.878787878787879
barrel_q_bit10_gpcc_r12.ply,2.272727272727273
basketball_dec_0_r1.ply,5.0
basketball_dec_0_r2.ply,5.575757575757576
basketball_dec_0_r3.ply,5.848484848484849
basketball_dec_0_r4.ply,6.0606060606060606
basketball_dec_0_r5.ply,7.7272727272727275
basketball_dec_0_r6.ply,8.454545454545455
basketball_dec_0_r7.ply,6.090909090909091
basketball_dec_0_r8.ply,8.818181818181818
basketball_dec_0_r9.ply,8.424242424242424
basketball_q_bit10_CN1.ply,9.303030303030303
basketball_q_bit10_CN2.ply,8.0
basketball_q_bit10_CN3.ply,4.878787878787879
basketball_q_bit10_CN4.ply,4.333333333333333
basketball_q_bit10_CN5.ply,4.0
basketball_q_bit10_DS1.ply,9.030303030303031
basketball_q_bit10_DS2.ply,8.454545454545455
basketball_q_bit10_DS3.ply,6.242424242424242
basketball_q_bit10_DS4.ply,4.666666666666667
basketball_q_bit10_DS5.ply,2.9696969696969697
basketball_q_bit10_GN1.ply,9.212121212121213
basketball_q_bit10_GN2.ply,8.272727272727273
basketball_q_bit10_GN3.ply,5.96969696969697
basketball_q_bit10_GN4.ply,4.181818181818182
basketball_q_bit10_GN5.ply,3.6363636363636362
basketball_q_bit10_dl_R0.ply,1.2424242424242424
basketball_q_bit10_dl_R2.ply,3.878787878787879
basketball_q_bit10_dl_R3.ply,5.696969696969697
basketball_q_bit10_dl_R5.ply,6.7272727272727275
basketball_q_bit10_dl_R6.ply,7.515151515151516
basketball_q_bit10_gpcc_r1.ply,7.909090909090909
basketball_q_bit10_gpcc_r2.ply,6.818181818181818
basketball_q_bit10_gpcc_r3.ply,4.696969696969697
basketball_q_bit10_gpcc_r4.ply,6.0606060606060606
basketball_q_bit10_gpcc_r5.ply,5.9393939393939394
basketball_q_bit10_gpcc_r6.ply,4.7272727272727275
basketball_q_bit10_gpcc_r7.ply,4.03030303030303
basketball_q_bit10_gpcc_r8.ply,3.5757575757575757
basketball_q_bit10_gpcc_r9.ply,3.727272727272727
basketball_q_bit10_gpcc_r10.ply,2.1818181818181817
basketball_q_bit10_gpcc_r11.ply,1.878787878787879
basketball_q_bit10_gpcc_r12.ply,1.6666666666666667
bed_dec_0_r1.ply,4.575757575757576
bed_dec_0_r2.ply,5.636363636363637
bed_dec_0_r3.ply,5.757575757575758
bed_dec_0_r4.ply,4.96969696969697
bed_dec_0_r5.ply,6.424242424242424
bed_dec_0_r6.ply,6.545454545454546
bed_dec_0_r7.ply,6.0
bed_dec_0_r8.ply,6.848484848484849
bed_dec_0_r9.ply,7.606060606060606
bed_q_bit10_CN1.ply,9.272727272727273
bed_q_bit10_CN2.ply,6.090909090909091
bed_q_bit10_CN3.ply,4.878787878787879
bed_q_bit10_CN4.ply,4.0
bed_q_bit10_CN5.ply,3.696969696969697
bed_q_bit10_DS1.ply,9.303030303030303
bed_q_bit10_DS2.ply,8.333333333333334
bed_q_bit10_DS3.ply,6.515151515151516
bed_q_bit10_DS4.ply,4.96969696969697
bed_q_bit10_DS5.ply,2.8181818181818183
bed_q_bit10_GN1.ply,8.93939393939394
bed_q_bit10_GN2.ply,7.242424242424242
bed_q_bit10_GN3.ply,4.818181818181818
bed_q_bit10_GN4.ply,3.5454545454545454
bed_q_bit10_GN5.ply,3.0606060606060606
bed_q_bit10_dl_R0.ply,1.2727272727272727
bed_q_bit10_dl_R2.ply,2.303030303030303
bed_q_bit10_dl_R3.ply,4.393939393939394
bed_q_bit10_dl_R5.ply,5.909090909090909
bed_q_bit10_dl_R6.ply,5.787878787878788
bed_q_bit10_gpcc_r1.ply,7.151515151515151
bed_q_bit10_gpcc_r2.ply,6.696969696969697
bed_q_bit10_gpcc_r3.ply,4.363636363636363
bed_q_bit10_gpcc_r4.ply,6.363636363636363
bed_q_bit10_gpcc_r5.ply,5.878787878787879
bed_q_bit10_gpcc_r6.ply,3.909090909090909
bed_q_bit10_gpcc_r7.ply,3.727272727272727
bed_q_bit10_gpcc_r8.ply,3.9393939393939394
bed_q_bit10_gpcc_r9.ply,3.272727272727273
bed_q_bit10_gpcc_r10.ply,1.9090909090909092
bed_q_bit10_gpcc_r11.ply,1.9393939393939394
bed_q_bit10_gpcc_r12.ply,1.8181818181818181
boat_dec_0_r1.ply,5.242424242424242
boat_dec_0_r2.ply,6.515151515151516
boat_dec_0_r3.ply,7.0
boat_dec_0_r4.ply,5.333333333333333
boat_dec_0_r5.ply,6.696969696969697
boat_dec_0_r6.ply,7.454545454545454
boat_dec_0_r7.ply,5.0
boat_dec_0_r8.ply,7.03030303030303
boat_dec_0_r9.ply,8.181818181818182
boat_q_bit10_CN1.ply,9.212121212121213
boat_q_bit10_CN2.ply,6.242424242424242
boat_q_bit10_CN3.ply,4.454545454545454
boat_q_bit10_CN4.ply,3.606060606060606
boat_q_bit10_CN5.ply,3.242424242424242
boat_q_bit10_DS1.ply,9.242424242424242
boat_q_bit10_DS2.ply,8.696969696969697
boat_q_bit10_DS3.ply,7.2727272727272725
boat_q_bit10_DS4.ply,4.757575757575758
boat_q_bit10_DS5.ply,2.787878787878788
boat_q_bit10_GN1.ply,8.909090909090908
boat_q_bit10_GN2.ply,7.9393939393939394
boat_q_bit10_GN3.ply,6.0
boat_q_bit10_GN4.ply,3.5757575757575757
boat_q_bit10_GN5.ply,3.393939393939394
boat_q_bit10_dl_R0.ply,1.121212121212121
boat_q_bit10_dl_R2.ply,2.0
boat_q_bit10_dl_R3.ply,3.4242424242424243
boat_q_bit10_dl_R5.ply,5.2727272727272725
boat_q_bit10_dl_R6.ply,4.515151515151516
boat_q_bit10_gpcc_r1.ply,9.363636363636363
boat_q_bit10_gpcc_r2.ply,7.636363636363637
boat_q_bit10_gpcc_r3.ply,4.181818181818182
boat_q_bit10_gpcc_r4.ply,8.878787878787879
boat_q_bit10_gpcc_r5.ply,7.03030303030303
boat_q_bit10_gpcc_r6.ply,4.303030303030303
boat_q_bit10_gpcc_r7.ply,6.878787878787879
boat_q_bit10_gpcc_r8.ply,4.696969696969697
boat_q_bit10_gpcc_r9.ply,3.393939393939394
boat_q_bit10_gpcc_r10.ply,2.1515151515151514
boat_q_bit10_gpcc_r11.ply,2.090909090909091
boat_q_bit10_gpcc_r12.ply,2.242424242424242
chair_dec_0_r1.ply,6.454545454545454
chair_dec_0_r2.ply,5.696969696969697
chair_dec_0_r3.ply,6.606060606060606
chair_dec_0_r4.ply,7.333333333333333
chair_dec_0_r5.ply,8.636363636363637
chair_dec_0_r6.ply,8.515151515151516
chair_dec_0_r7.ply,8.121212121212121
chair_dec_0_r8.ply,9.0
chair_dec_0_r9.ply,9.0
chair_q_bit10_CN1.ply,9.090909090909092
chair_q_bit10_CN2.ply,5.303030303030303
chair_q_bit10_CN3.ply,4.454545454545454
chair_q_bit10_CN4.ply,3.787878787878788
chair_q_bit10_CN5.ply,3.5454545454545454
chair_q_bit10_DS1.ply,9.393939393939394
chair_q_bit10_DS2.ply,9.515151515151516
chair_q_bit10_DS3.ply,7.9393939393939394
chair_q_bit10_DS4.ply,5.848484848484849
chair_q_bit10_DS5.ply,3.4242424242424243
chair_q_bit10_GN1.ply,9.303030303030303
chair_q_bit10_GN2.ply,8.696969696969697
chair_q_bit10_GN3.ply,6.363636363636363
chair_q_bit10_GN4.ply,3.787878787878788
chair_q_bit10_GN5.ply,3.515151515151515
chair_q_bit10_dl_R0.ply,1.2424242424242424
chair_q_bit10_dl_R2.ply,2.515151515151515
chair_q_bit10_dl_R3.ply,5.424242424242424
chair_q_bit10_dl_R5.ply,7.363636363636363
chair_q_bit10_dl_R6.ply,8.272727272727273
chair_q_bit10_gpcc_r1.ply,9.515151515151516
chair_q_bit10_gpcc_r2.ply,8.333333333333334
chair_q_bit10_gpcc_r3.ply,5.515151515151516
chair_q_bit10_gpcc_r4.ply,9.303030303030303
chair_q_bit10_gpcc_r5.ply,7.696969696969697
chair_q_bit10_gpcc_r6.ply,5.363636363636363
chair_q_bit10_gpcc_r7.ply,8.878787878787879
chair_q_bit10_gpcc_r8.ply,7.636363636363637
chair_q_bit10_gpcc_r9.ply,5.03030303030303
chair_q_bit10_gpcc_r10.ply,3.5757575757575757
chair_q_bit10_gpcc_r11.ply,3.303030303030303
chair_q_bit10_gpcc_r12.ply,3.272727272727273
clock_dec_0_r1.ply,4.909090909090909
clock_dec_0_r2.ply,7.393939393939394
clock_dec_0_r3.ply,7.242424242424242
clock_dec_0_r4.ply,5.636363636363637
clock_dec_0_r5.ply,8.484848484848484
clock_dec_0_r6.ply,8.606060606060606
clock_dec_0_r7.ply,5.333333333333333
clock_dec_0_r8.ply,8.515151515151516
clock_dec_0_r9.ply,8.666666666666666
clock_q_bit10_CN1.ply,9.333333333333334
clock_q_bit10_CN2.ply,7.878787878787879
clock_q_bit10_CN3.ply,5.03030303030303
clock_q_bit10_CN4.ply,4.303030303030303
clock_q_bit10_CN5.ply,3.6363636363636362
clock_q_bit10_DS1.ply,9.090909090909092
clock_q_bit10_DS2.ply,8.878787878787879
clock_q_bit10_DS3.ply,8.0
clock_q_bit10_DS4.ply,5.242424242424242
clock_q_bit10_DS5.ply,2.9696969696969697
clock_q_bit10_GN1.ply,7.96969696969697
clock_q_bit10_GN2.ply,6.9393939393939394
clock_q_bit10_GN3.ply,4.242424242424242
clock_q_bit10_GN4.ply,3.090909090909091
clock_q_bit10_GN5.ply,2.6666666666666665
clock_q_bit10_dl_R0.ply,1.2121212121212122
clock_q_bit10_dl_R2.ply,2.5454545454545454
clock_q_bit10_dl_R3.ply,4.212121212121212
clock_q_bit10_dl_R5.ply,4.303030303030303
clock_q_bit10_dl_R6.ply,5.0
clock_q_bit10_gpcc_r1.ply,7.090909090909091
clock_q_bit10_gpcc_r2.ply,7.151515151515151
clock_q_bit10_gpcc_r3.ply,5.181818181818182
clock_q_bit10_gpcc_r4.ply,6.363636363636363
clock_q_bit10_gpcc_r5.ply,7.0606060606060606
clock_q_bit10_gpcc_r6.ply,4.636363636363637
clock_q_bit10_gpcc_r7.ply,6.03030303030303
clock_q_bit10_gpcc_r8.ply,5.636363636363637
clock_q_bit10_gpcc_r9.ply,3.9696969696969697
clock_q_bit10_gpcc_r10.ply,2.515151515151515
clock_q_bit10_gpcc_r11.ply,2.5757575757575757
clock_q_bit10_gpcc_r12.ply,2.1818181818181817
ding_censer_dec_0_r1.ply,4.96969696969697
ding_censer_dec_0_r2.ply,5.666666666666667
ding_censer_dec_0_r3.ply,6.2727272727272725
ding_censer_dec_0_r4.ply,4.878787878787879
ding_censer_dec_0_r5.ply,7.757575757575758
ding_censer_dec_0_r6.ply,8.818181818181818
ding_censer_dec_0_r7.ply,4.696969696969697
ding_censer_dec_0_r8.ply,7.787878787878788
ding_censer_dec_0_r9.ply,8.909090909090908
ding_censer_q_bit10_CN1.ply,9.393939393939394
ding_censer_q_bit10_CN2.ply,7.96969696969697
ding_censer_q_bit10_CN3.ply,5.0606060606060606
ding_censer_q_bit10_CN4.ply,4.03030303030303
ding_censer_q_bit10_CN5.ply,3.393939393939394
ding_censer_q_bit10_DS1.ply,9.06060606060606
ding_censer_q_bit10_DS2.ply,7.848484848484849
ding_censer_q_bit10_DS3.ply,5.606060606060606
ding_censer_q_bit10_DS4.ply,4.03030303030303
ding_censer_q_bit10_DS5.ply,2.4242424242424243
ding_censer_q_bit10_GN1.ply,8.848484848484848
ding_censer_q_bit10_GN2.ply,6.909090909090909
ding_censer_q_bit10_GN3.ply,4.636363636363637
ding_censer_q_bit10_GN4.ply,3.0606060606060606
ding_censer_q_bit10_GN5.ply,3.0
ding_censer_q_bit10_dl_R0.ply,1.2424242424242424
ding_censer_q_bit10_dl_R2.ply,4.454545454545454
ding_censer_q_bit10_dl_R3.ply,5.757575757575758
ding_censer_q_bit10_dl_R5.ply,7.121212121212121
ding_censer_q_bit10_dl_R6.ply,6.575757575757576
ding_censer_q_bit10_gpcc_r1.ply,7.484848484848484
ding_censer_q_bit10_gpcc_r2.ply,6.2727272727272725
ding_censer_q_bit10_gpcc_r3.ply,4.363636363636363
ding_censer_q_bit10_gpcc_r4.ply,6.575757575757576
ding_censer_q_bit10_gpcc_r5.ply,6.363636363636363
ding_censer_q_bit10_gpcc_r6.ply,4.818181818181818
ding_censer_q_bit10_gpcc_r7.ply,4.666666666666667
ding_censer_q_bit10_gpcc_r8.ply,3.8484848484848486
ding_censer_q_bit10_gpcc_r9.ply,3.8484848484848486
ding_censer_q_bit10_gpcc_r10.ply,2.0
ding_censer_q_bit10_gpcc_r11.ply,2.242424242424242
ding_censer_q_bit10_gpcc_r12.ply,1.9393939393939394
dish_dec_0_r1.ply,5.454545454545454
dish_dec_0_r2.ply,6.909090909090909
dish_dec_0_r3.ply,7.484848484848484
dish_dec_0_r4.ply,5.575757575757576
dish_dec_0_r5.ply,7.757575757575758
dish_dec_0_r6.ply,7.96969696969697
dish_dec_0_r7.ply,5.787878787878788
dish_dec_0_r8.ply,8.090909090909092
dish_dec_0_r9.ply,8.454545454545455
dish_q_bit10_CN1.ply,9.333333333333334
dish_q_bit10_CN2.ply,7.0
dish_q_bit10_CN3.ply,5.363636363636363
dish_q_bit10_CN4.ply,4.454545454545454
dish_q_bit10_CN5.ply,4.090909090909091
dish_q_bit10_DS1.ply,9.0
dish_q_bit10_DS2.ply,7.848484848484849
dish_q_bit10_DS3.ply,5.393939393939394
dish_q_bit10_DS4.ply,4.03030303030303
dish_q_bit10_DS5.ply,2.121212121212121
dish_q_bit10_GN1.ply,8.878787878787879
dish_q_bit10_GN2.ply,6.575757575757576
dish_q_bit10_GN3.ply,4.878787878787879
dish_q_bit10_GN4.ply,3.393939393939394
dish_q_bit10_GN5.ply,2.878787878787879
dish_q_bit10_dl_R0.ply,1.1818181818181819
dish_q_bit10_dl_R2.ply,3.0606060606060606
dish_q_bit10_dl_R3.ply,4.787878787878788
dish_q_bit10_dl_R5.ply,5.121212121212121
dish_q_bit10_dl_R6.ply,6.0606060606060606
dish_q_bit10_gpcc_r1.ply,8.93939393939394
dish_q_bit10_gpcc_r2.ply,8.303030303030303
dish_q_bit10_gpcc_r3.ply,4.575757575757576
dish_q_bit10_gpcc_r4.ply,8.030303030303031
dish_q_bit10_gpcc_r5.ply,7.606060606060606
dish_q_bit10_gpcc_r6.ply,4.333333333333333
dish_q_bit10_gpcc_r7.ply,4.666666666666667
dish_q_bit10_gpcc_r8.ply,4.666666666666667
dish_q_bit10_gpcc_r9.ply,3.3636363636363638
dish_q_bit10_gpcc_r10.ply,2.0303030303030303
dish_q_bit10_gpcc_r11.ply,2.0
dish_q_bit10_gpcc_r12.ply,1.7575757575757576
fish_dec_0_r1.ply,5.545454545454546
fish_dec_0_r2.ply,6.818181818181818
fish_dec_0_r3.ply,7.303030303030303
fish_dec_0_r4.ply,5.242424242424242
fish_dec_0_r5.ply,8.06060606060606
fish_dec_0_r6.ply,7.545454545454546
fish_dec_0_r7.ply,5.121212121212121
fish_dec_0_r8.ply,8.181818181818182
fish_dec_0_r9.ply,7.757575757575758
fish_q_bit10_CN1.ply,9.484848484848484
fish_q_bit10_CN2.ply,8.333333333333334
fish_q_bit10_CN3.ply,5.636363636363637
fish_q_bit10_CN4.ply,4.393939393939394
fish_q_bit10_CN5.ply,3.787878787878788
fish_q_bit10_DS1.ply,9.333333333333334
fish_q_bit10_DS2.ply,9.121212121212121
fish_q_bit10_DS3.ply,8.06060606060606
fish_q_bit10_DS4.ply,5.0606060606060606
fish_q_bit10_DS5.ply,2.3333333333333335
fish_q_bit10_GN1.ply,8.818181818181818
fish_q_bit10_GN2.ply,7.0606060606060606
fish_q_bit10_GN3.ply,5.151515151515151
fish_q_bit10_GN4.ply,3.515151515151515
fish_q_bit10_GN5.ply,2.9696969696969697
fish_q_bit10_dl_R0.ply,1.2121212121212122
fish_q_bit10_dl_R2.ply,3.4545454545454546
fish_q_bit10_dl_R3.ply,5.515151515151516
fish_q_bit10_dl_R5.ply,8.727272727272727
fish_q_bit10_dl_R6.ply,8.696969696969697
fish_q_bit10_gpcc_r1.ply,9.363636363636363
fish_q_bit10_gpcc_r2.ply,8.575757575757576
fish_q_bit10_gpcc_r3.ply,4.757575757575758
fish_q_bit10_gpcc_r4.ply,9.06060606060606
fish_q_bit10_gpcc_r5.ply,8.727272727272727
fish_q_bit10_gpcc_r6.ply,5.393939393939394
fish_q_bit10_gpcc_r7.ply,7.636363636363637
fish_q_bit10_gpcc_r8.ply,5.9393939393939394
fish_q_bit10_gpcc_r9.ply,4.242424242424242
fish_q_bit10_gpcc_r10.ply,1.8484848484848484
fish_q_bit10_gpcc_r11.ply,1.9393939393939394
fish_q_bit10_gpcc_r12.ply,1.7575757575757576
guanyin_dec_0_r1.ply,4.818181818181818
guanyin_dec_0_r2.ply,7.757575757575758
guanyin_dec_0_r3.ply,8.303030303030303
guanyin_dec_0_r4.ply,4.878787878787879
guanyin_dec_0_r5.ply,8.212121212121213
guanyin_dec_0_r6.ply,8.909090909090908
guanyin_dec_0_r7.ply,4.454545454545454
guanyin_dec_0_r8.ply,8.121212121212121
guanyin_dec_0_r9.ply,9.151515151515152
guanyin_q_bit10_CN1.ply,9.272727272727273
guanyin_q_bit10_CN2.ply,6.181818181818182
guanyin_q_bit10_CN3.ply,4.666666666666667
guanyin_q_bit10_CN4.ply,3.787878787878788
guanyin_q_bit10_CN5.ply,3.242424242424242
guanyin_q_bit10_DS1.ply,9.242424242424242
guanyin_q_bit10_DS2.ply,8.303030303030303
guanyin_q_bit10_DS3.ply,6.96969696969697
guanyin_q_bit10_DS4.ply,5.666666666666667
guanyin_q_bit10_DS5.ply,2.6666666666666665
guanyin_q_bit10_GN1.ply,8.545454545454545
guanyin_q_bit10_GN2.ply,7.363636363636363
guanyin_q_bit10_GN3.ply,5.454545454545454
guanyin_q_bit10_GN4.ply,3.1515151515151514
guanyin_q_bit10_GN5.ply,2.8484848484848486
guanyin_q_bit10_dl_R0.ply,1.2727272727272727
guanyin_q_bit10_dl_R2.ply,3.9393939393939394
guanyin_q_bit10_dl_R3.ply,5.151515151515151
guanyin_q_bit10_dl_R5.ply,6.242424242424242
guanyin_q_bit10_dl_R6.ply,7.212121212121212
guanyin_q_bit10_gpcc_r1.ply,8.666666666666666
guanyin_q_bit10_gpcc_r2.ply,8.030303030303031
guanyin_q_bit10_gpcc_r3.ply,4.666666666666667
guanyin_q_bit10_gpcc_r4.ply,8.272727272727273
guanyin_q_bit10_gpcc_r5.ply,7.454545454545454
guanyin_q_bit10_gpcc_r6.ply,4.454545454545454
guanyin_q_bit10_gpcc_r7.ply,7.212121212121212
guanyin_q_bit10_gpcc_r8.ply,6.454545454545454
guanyin_q_bit10_gpcc_r9.ply,3.5454545454545454
guanyin_q_bit10_gpcc_r10.ply,2.393939393939394
guanyin_q_bit10_gpcc_r11.ply,2.393939393939394
guanyin_q_bit10_gpcc_r12.ply,2.1515151515151514
hayagriva_dec_0_r1.ply,4.0
hayagriva_dec_0_r2.ply,7.666666666666667
hayagriva_dec_0_r3.ply,7.878787878787879
hayagriva_dec_0_r4.ply,4.151515151515151
hayagriva_dec_0_r5.ply,8.121212121212121
hayagriva_dec_0_r6.ply,9.090909090909092
hayagriva_dec_0_r7.ply,4.0606060606060606
hayagriva_dec_0_r8.ply,8.121212121212121
hayagriva_dec_0_r9.ply,8.909090909090908
hayagriva_q_bit10_CN1.ply,9.242424242424242
hayagriva_q_bit10_CN2.ply,5.787878787878788
hayagriva_q_bit10_CN3.ply,4.454545454545454
hayagriva_q_bit10_CN4.ply,3.6666666666666665
hayagriva_q_bit10_CN5.ply,3.1818181818181817
hayagriva_q_bit10_DS1.ply,8.818181818181818
hayagriva_q_bit10_DS2.ply,8.181818181818182
hayagriva_q_bit10_DS3.ply,6.818181818181818
hayagriva_q_bit10_DS4.ply,4.757575757575758
hayagriva_q_bit10_DS5.ply,2.1515151515151514
hayagriva_q_bit10_GN1.ply,8.484848484848484
hayagriva_q_bit10_GN2.ply,7.121212121212121
hayagriva_q_bit10_GN3.ply,5.03030303030303
hayagriva_q_bit10_GN4.ply,3.303030303030303
hayagriva_q_bit10_GN5.ply,3.0
hayagriva_q_bit10_dl_R0.ply,1.2727272727272727
hayagriva_q_bit10_dl_R2.ply,5.424242424242424
hayagriva_q_bit10_dl_R3.ply,6.0
hayagriva_q_bit10_dl_R5.ply,6.393939393939394
hayagriva_q_bit10_dl_R6.ply,7.0
hayagriva_q_bit10_gpcc_r1.ply,8.454545454545455
hayagriva_q_bit10_gpcc_r2.ply,8.06060606060606
hayagriva_q_bit10_gpcc_r3.ply,4.606060606060606
hayagriva_q_bit10_gpcc_r4.ply,8.121212121212121
hayagriva_q_bit10_gpcc_r5.ply,7.242424242424242
hayagriva_q_bit10_gpcc_r6.ply,4.181818181818182
hayagriva_q_bit10_gpcc_r7.ply,7.2727272727272725
hayagriva_q_bit10_gpcc_r8.ply,5.606060606060606
hayagriva_q_bit10_gpcc_r9.ply,3.8484848484848486
hayagriva_q_bit10_gpcc_r10.ply,2.0303030303030303
hayagriva_q_bit10_gpcc_r11.ply,2.090909090909091
hayagriva_q_bit10_gpcc_r12.ply,1.9696969696969697
Longdress_dec_0_r1.ply,3.8181818181818183
Longdress_dec_0_r2.ply,6.515151515151516
Longdress_dec_0_r3.ply,7.393939393939394
Longdress_dec_0_r4.ply,4.121212121212121
Longdress_dec_0_r5.ply,7.212121212121212
Longdress_dec_0_r6.ply,8.575757575757576
Longdress_dec_0_r7.ply,3.878787878787879
Longdress_dec_0_r8.ply,8.030303030303031
Longdress_dec_0_r9.ply,8.757575757575758
Longdress_nxyz_q_bit10_CN1.ply,9.303030303030303
Longdress_nxyz_q_bit10_CN2.ply,5.545454545454546
Longdress_nxyz_q_bit10_CN3.ply,4.424242424242424
Longdress_nxyz_q_bit10_CN4.ply,3.8484848484848486
Longdress_nxyz_q_bit10_CN5.ply,3.484848484848485
Longdress_nxyz_q_bit10_DS1.ply,8.545454545454545
Longdress_nxyz_q_bit10_DS2.ply,6.666666666666667
Longdress_nxyz_q_bit10_DS3.ply,5.7272727272727275
Longdress_nxyz_q_bit10_DS4.ply,3.787878787878788
Longdress_nxyz_q_bit10_DS5.ply,2.3333333333333335
Longdress_nxyz_q_bit10_GN1.ply,7.606060606060606
Longdress_nxyz_q_bit10_GN2.ply,6.515151515151516
Longdress_nxyz_q_bit10_GN3.ply,4.515151515151516
Longdress_nxyz_q_bit10_GN4.ply,2.757575757575758
Longdress_nxyz_q_bit10_GN5.ply,2.515151515151515
Longdress_q_bit10_dl_R0.ply,1.3636363636363635
Longdress_q_bit10_dl_R2.ply,5.181818181818182
Longdress_q_bit10_dl_R3.ply,6.424242424242424
Longdress_q_bit10_dl_R5.ply,8.090909090909092
Longdress_q_bit10_dl_R6.ply,8.909090909090908
Longdress_q_bit10_gpcc_r1.ply,8.818181818181818
Longdress_q_bit10_gpcc_r2.ply,8.363636363636363
Longdress_q_bit10_gpcc_r3.ply,4.181818181818182
Longdress_q_bit10_gpcc_r4.ply,6.9393939393939394
Longdress_q_bit10_gpcc_r5.ply,6.363636363636363
Longdress_q_bit10_gpcc_r6.ply,3.9393939393939394
Longdress_q_bit10_gpcc_r7.ply,4.666666666666667
Longdress_q_bit10_gpcc_r8.ply,4.909090909090909
Longdress_q_bit10_gpcc_r9.ply,3.606060606060606
Longdress_q_bit10_gpcc_r10.ply,2.090909090909091
Longdress_q_bit10_gpcc_r11.ply,1.9696969696969697
Longdress_q_bit10_gpcc_r12.ply,1.8181818181818181
Loot_dec_0_r1.ply,3.6666666666666665
Loot_dec_0_r2.ply,5.818181818181818
Loot_dec_0_r3.ply,7.848484848484849
Loot_dec_0_r4.ply,3.9696969696969697
