image1,image2,mos1,mos2,worst1,best1,worst2,best2
apple_q_bit10_GN2.ply,apple_q_bit10_GN3.ply,8.787878787878787,8.090909090909092,3.5,9.5,2.5,9.0
apple_q_bit10_GN2.ply,apple_q_bit10_GN4.ply,8.787878787878787,4.818181818181818,3.5,9.5,1.5,6.5
apple_q_bit10_GN2.ply,apple_q_bit10_GN5.ply,8.787878787878787,4.696969696969697,3.5,9.5,1.0,5.0
apple_q_bit10_GN3.ply,apple_q_bit10_GN4.ply,8.090909090909092,4.818181818181818,2.5,9.0,1.5,6.5
apple_q_bit10_GN3.ply,apple_q_bit10_GN5.ply,8.090909090909092,4.696969696969697,2.5,9.0,1.0,5.0
apple_q_bit10_GN4.ply,apple_q_bit10_GN5.ply,4.818181818181818,4.696969696969697,1.5,6.5,1.0,5.0
apple_q_bit10_dl_R6.ply,apple_q_bit10_dl_R5.ply,7.03030303030303,6.090909090909091,4.0,10.0,3.5,9.5
apple_q_bit10_dl_R6.ply,apple_q_bit10_dl_R3.ply,7.03030303030303,5.606060606060606,4.0,10.0,2.5,9.0
apple_q_bit10_dl_R6.ply,apple_q_bit10_dl_R2.ply,7.03030303030303,3.636363636363636,4.0,10.0,1.5,6.5
apple_q_bit10_dl_R6.ply,apple_q_bit10_dl_R0.ply,7.03030303030303,1.303030303030303,4.0,10.0,1.0,5.0
apple_q_bit10_dl_R5.ply,apple_q_bit10_dl_R3.ply,6.090909090909091,5.606060606060606,3.5,9.5,2.5,9.0
apple_q_bit10_dl_R5.ply,apple_q_bit10_dl_R2.ply,6.090909090909091,3.636363636363636,3.5,9.5,1.5,6.5
apple_q_bit10_dl_R5.ply,apple_q_bit10_dl_R0.ply,6.090909090909091,1.303030303030303,3.5,9.5,1.0,5.0
apple_q_bit10_dl_R3.ply,apple_q_bit10_dl_R2.ply,5.606060606060606,3.636363636363636,2.5,9.0,1.5,6.5
apple_q_bit10_dl_R3.ply,apple_q_bit10_dl_R0.ply,5.606060606060606,1.303030303030303,2.5,9.0,1.0,5.0
apple_q_bit10_dl_R2.ply,apple_q_bit10_dl_R0.ply,3.636363636363636,1.303030303030303,1.5,6.5,1.0,5.0
apple_q_bit10_gpcc_r1.ply,apple_q_bit10_gpcc_r2.ply,8.818181818181818,7.606060606060606,1.5,10.0,1.5,9.5
apple_q_bit10_gpcc_r1.ply,apple_q_bit10_gpcc_r3.ply,8.818181818181818,4.545454545454546,1.5,10.0,1.5,8.5
apple_q_bit10_gpcc_r2.ply,apple_q_bit10_gpcc_r3.ply,7.606060606060606,4.545454545454546,1.5,9.5,1.5,8.5
apple_q_bit10_gpcc_r4.ply,apple_q_bit10_gpcc_r5.ply,6.9393939393939394,6.0606060606060606,1.5,10.0,1.5,9.5
apple_q_bit10_gpcc_r4.ply,apple_q_bit10_gpcc_r6.ply,6.9393939393939394,4.454545454545454,1.5,10.0,1.5,8.5
apple_q_bit10_gpcc_r5.ply,apple_q_bit10_gpcc_r6.ply,6.0606060606060606,4.454545454545454,1.5,9.5,1.5,8.5
apple_q_bit10_gpcc_r7.ply,apple_q_bit10_gpcc_r8.ply,2.878787878787879,3.272727272727273,1.5,10.0,1.5,9.5
apple_q_bit10_gpcc_r7.ply,apple_q_bit10_gpcc_r9.ply,2.878787878787879,2.8484848484848486,1.5,10.0,1.5,8.5
apple_q_bit10_gpcc_r8.ply,apple_q_bit10_gpcc_r9.ply,3.272727272727273,2.8484848484848486,1.5,9.5,1.5,8.5
apple_q_bit10_gpcc_r10.ply,apple_q_bit10_gpcc_r11.ply,1.5757575757575757,1.8484848484848484,1.5,10.0,1.5,9.5
apple_q_bit10_gpcc_r10.ply,apple_q_bit10_gpcc_r12.ply,1.5757575757575757,1.5454545454545454,1.5,10.0,1.5,8.5
apple_q_bit10_gpcc_r11.ply,apple_q_bit10_gpcc_r12.ply,1.8484848484848484,1.5454545454545454,1.5,9.5,1.5,8.5
axe_dec_0_r3.ply,axe_dec_0_r2.ply,6.575757575757576,6.787878787878788,1.5,10.0,1.5,9.5
axe_dec_0_r3.ply,axe_dec_0_r1.ply,6.575757575757576,5.515151515151516,1.5,10.0,1.5,8.5
axe_dec_0_r2.ply,axe_dec_0_r1.ply,6.787878787878788,5.515151515151516,1.5,9.5,1.5,8.5
axe_dec_0_r6.ply,axe_dec_0_r5.ply,7.818181818181818,7.303030303030303,1.5,10.0,1.5,9.5
axe_dec_0_r6.ply,axe_dec_0_r4.ply,7.818181818181818,5.212121212121212,1.5,10.0,1.5,8.5
axe_dec_0_r5.ply,axe_dec_0_r4.ply,7.303030303030303,5.212121212121212,1.5,9.5,1.5,8.5
axe_dec_0_r9.ply,axe_dec_0_r8.ply,8.030303030303031,7.666666666666667,1.5,10.0,1.5,9.5
axe_dec_0_r9.ply,axe_dec_0_r7.ply,8.030303030303031,5.303030303030303,1.5,10.0,1.5,8.5
axe_dec_0_r8.ply,axe_dec_0_r7.ply,7.666666666666667,5.303030303030303,1.5,9.5,1.5,8.5
axe_q_bit10_CN1.ply,axe_q_bit10_CN2.ply,9.090909090909092,8.272727272727273,4.0,10.0,3.5,9.5
axe_q_bit10_CN1.ply,axe_q_bit10_CN3.ply,9.090909090909092,4.9393939393939394,4.0,10.0,2.5,9.0
axe_q_bit10_CN1.ply,axe_q_bit10_CN4.ply,9.090909090909092,4.03030303030303,4.0,10.0,1.5,6.5
axe_q_bit10_CN1.ply,axe_q_bit10_CN5.ply,9.090909090909092,3.242424242424242,4.0,10.0,1.0,5.0
axe_q_bit10_CN2.ply,axe_q_bit10_CN3.ply,8.272727272727273,4.9393939393939394,3.5,9.5,2.5,9.0
axe_q_bit10_CN2.ply,axe_q_bit10_CN4.ply,8.272727272727273,4.03030303030303,3.5,9.5,1.5,6.5
axe_q_bit10_CN2.ply,axe_q_bit10_CN5.ply,8.272727272727273,3.242424242424242,3.5,9.5,1.0,5.0
axe_q_bit10_CN3.ply,axe_q_bit10_CN4.ply,4.9393939393939394,4.03030303030303,2.5,9.0,1.5,6.5
axe_q_bit10_CN3.ply,axe_q_bit10_CN5.ply,4.9393939393939394,3.242424242424242,2.5,9.0,1.0,5.0
axe_q_bit10_CN4.ply,axe_q_bit10_CN5.ply,4.03030303030303,3.242424242424242,1.5,6.5,1.0,5.0
axe_q_bit10_DS1.ply,axe_q_bit10_DS2.ply,9.242424242424242,9.090909090909092,4.0,10.0,3.5,9.5
axe_q_bit10_DS1.ply,axe_q_bit10_DS3.ply,9.242424242424242,8.363636363636363,4.0,10.0,2.5,9.0
axe_q_bit10_DS1.ply,axe_q_bit10_DS4.ply,9.242424242424242,6.121212121212121,4.0,10.0,1.5,6.5
axe_q_bit10_DS1.ply,axe_q_bit10_DS5.ply,9.242424242424242,2.9393939393939394,4.0,10.0,1.0,5.0
axe_q_bit10_DS2.ply,axe_q_bit10_DS3.ply,9.090909090909092,8.363636363636363,3.5,9.5,2.5,9.0
axe_q_bit10_DS2.ply,axe_q_bit10_DS4.ply,9.090909090909092,6.121212121212121,3.5,9.5,1.5,6.5
axe_q_bit10_DS2.ply,axe_q_bit10_DS5.ply,9.090909090909092,2.9393939393939394,3.5,9.5,1.0,5.0
axe_q_bit10_DS3.ply,axe_q_bit10_DS4.ply,8.363636363636363,6.121212121212121,2.5,9.0,1.5,6.5
axe_q_bit10_DS3.ply,axe_q_bit10_DS5.ply,8.363636363636363,2.9393939393939394,2.5,9.0,1.0,5.0
axe_q_bit10_DS4.ply,axe_q_bit10_DS5.ply,6.121212121212121,2.9393939393939394,1.5,6.5,1.0,5.0
axe_q_bit10_GN1.ply,axe_q_bit10_GN2.ply,7.96969696969697,6.909090909090909,4.0,10.0,3.5,9.5
axe_q_bit10_GN1.ply,axe_q_bit10_GN3.ply,7.96969696969697,4.03030303030303,4.0,10.0,2.5,9.0
axe_q_bit10_GN1.ply,axe_q_bit10_GN4.ply,7.96969696969697,2.8484848484848486,4.0,10.0,1.5,6.5
axe_q_bit10_GN1.ply,axe_q_bit10_GN5.ply,7.96969696969697,2.636363636363636,4.0,10.0,1.0,5.0
axe_q_bit10_GN2.ply,axe_q_bit10_GN3.ply,6.909090909090909,4.03030303030303,3.5,9.5,2.5,9.0
axe_q_bit10_GN2.ply,axe_q_bit10_GN4.ply,6.909090909090909,2.8484848484848486,3.5,9.5,1.5,6.5
axe_q_bit10_GN2.ply,axe_q_bit10_GN5.ply,6.909090909090909,2.636363636363636,3.5,9.5,1.0,5.0
axe_q_bit10_GN3.ply,axe_q_bit10_GN4.ply,4.03030303030303,2.8484848484848486,2.5,9.0,1.5,6.5
axe_q_bit10_GN3.ply,axe_q_bit10_GN5.ply,4.03030303030303,2.636363636363636,2.5,9.0,1.0,5.0
axe_q_bit10_GN4.ply,axe_q_bit10_GN5.ply,2.8484848484848486,2.636363636363636,1.5,6.5,1.0,5.0
axe_q_bit10_dl_R6.ply,axe_q_bit10_dl_R5.ply,8.666666666666666,8.06060606060606,4.0,10.0,3.5,9.5
axe_q_bit10_dl_R6.ply,axe_q_bit10_dl_R3.ply,8.666666666666666,5.303030303030303,4.0,10.0,2.5,9.0
axe_q_bit10_dl_R6.ply,axe_q_bit10_dl_R2.ply,8.666666666666666,3.242424242424242,4.0,10.0,1.5,6.5
axe_q_bit10_dl_R6.ply,axe_q_bit10_dl_R0.ply,8.666666666666666,1.121212121212121,4.0,10.0,1.0,5.0
axe_q_bit10_dl_R5.ply,axe_q_bit10_dl_R3.ply,8.06060606060606,5.303030303030303,3.5,9.5,2.5,9.0
axe_q_bit10_dl_R5.ply,axe_q_bit10_dl_R2.ply,8.06060606060606,3.242424242424242,3.5,9.5,1.5,6.5
axe_q_bit10_dl_R5.ply,axe_q_bit10_dl_R0.ply,8.06060606060606,1.121212121212121,3.5,9.5,1.0,5.0
axe_q_bit10_dl_R3.ply,axe_q_bit10_dl_R2.ply,5.303030303030303,3.242424242424242,2.5,9.0,1.5,6.5
axe_q_bit10_dl_R3.ply,axe_q_bit10_dl_R0.ply,5.303030303030303,1.121212121212121,2.5,9.0,1.0,5.0
axe_q_bit10_dl_R2.ply,axe_q_bit10_dl_R0.ply,3.242424242424242,1.121212121212121,1.5,6.5,1.0,5.0
axe_q_bit10_gpcc_r1.ply,axe_q_bit10_gpcc_r2.ply,6.878787878787879,6.606060606060606,1.5,10.0,1.5,9.5
axe_q_bit10_gpcc_r1.ply,axe_q_bit10_gpcc_r3.ply,6.878787878787879,5.848484848484849,1.5,10.0,1.5,8.5
axe_q_bit10_gpcc_r2.ply,axe_q_bit10_gpcc_r3.ply,6.606060606060606,5.848484848484849,1.5,9.5,1.5,8.5
axe_q_bit10_gpcc_r4.ply,axe_q_bit10_gpcc_r5.ply,8.06060606060606,6.545454545454546,1.5,10.0,1.5,9.5
axe_q_bit10_gpcc_r4.ply,axe_q_bit10_gpcc_r6.ply,8.06060606060606,4.666666666666667,1.5,10.0,1.5,8.5
axe_q_bit10_gpcc_r5.ply,axe_q_bit10_gpcc_r6.ply,6.545454545454546,4.666666666666667,1.5,9.5,1.5,8.5
axe_q_bit10_gpcc_r7.ply,axe_q_bit10_gpcc_r8.ply,6.787878787878788,6.2727272727272725,1.5,10.0,1.5,9.5
axe_q_bit10_gpcc_r7.ply,axe_q_bit10_gpcc_r9.ply,6.787878787878788,3.909090909090909,1.5,10.0,1.5,8.5
axe_q_bit10_gpcc_r8.ply,axe_q_bit10_gpcc_r9.ply,6.2727272727272725,3.909090909090909,1.5,9.5,1.5,8.5
axe_q_bit10_gpcc_r10.ply,axe_q_bit10_gpcc_r11.ply,2.484848484848485,2.4242424242424243,1.5,10.0,1.5,9.5
axe_q_bit10_gpcc_r10.ply,axe_q_bit10_gpcc_r12.ply,2.484848484848485,2.0,1.5,10.0,1.5,8.5
axe_q_bit10_gpcc_r11.ply,axe_q_bit10_gpcc_r12.ply,2.4242424242424243,2.0,1.5,9.5,1.5,8.5
banana_dec_0_r3.ply,banana_dec_0_r2.ply,8.06060606060606,7.272727272727272,1.5,10.0,1.5,9.5
banana_dec_0_r3.ply,banana_dec_0_r1.ply,8.06060606060606,6.121212121212121,1.5,10.0,1.5,8.5
banana_dec_0_r2.ply,banana_dec_0_r1.ply,7.272727272727272,6.121212121212121,1.5,9.5,1.5,8.5
banana_dec_0_r6.ply,banana_dec_0_r5.ply,8.545454545454545,9.181818181818182,1.5,10.0,1.5,9.5
banana_dec_0_r6.ply,banana_dec_0_r4.ply,8.545454545454545,6.0,1.5,10.0,1.5,8.5
banana_dec_0_r5.ply,banana_dec_0_r4.ply,9.181818181818182,6.0,1.5,9.5,1.5,8.5
banana_dec_0_r9.ply,banana_dec_0_r8.ply,8.93939393939394,8.606060606060606,1.5,10.0,1.5,9.5
banana_dec_0_r9.ply,banana_dec_0_r7.ply,8.93939393939394,5.696969696969697,1.5,10.0,1.5,8.5
banana_dec_0_r8.ply,banana_dec_0_r7.ply,8.606060606060606,5.696969696969697,1.5,9.5,1.5,8.5
banana_q_bit10_CN1.ply,banana_q_bit10_CN2.ply,9.272727272727272,6.606060606060606,4.0,10.0,3.5,9.5
banana_q_bit10_CN1.ply,banana_q_bit10_CN3.ply,9.272727272727272,4.96969696969697,4.0,10.0,2.5,9.0
banana_q_bit10_CN1.ply,banana_q_bit10_CN4.ply,9.272727272727272,4.03030303030303,4.0,10.0,1.5,6.5
banana_q_bit10_CN1.ply,banana_q_bit10_CN5.ply,9.272727272727272,3.575757575757576,4.0,10.0,1.0,5.0
banana_q_bit10_CN2.ply,banana_q_bit10_CN3.ply,6.606060606060606,4.96969696969697,3.5,9.5,2.5,9.0
banana_q_bit10_CN2.ply,banana_q_bit10_CN4.ply,6.606060606060606,4.03030303030303,3.5,9.5,1.5,6.5
banana_q_bit10_CN2.ply,banana_q_bit10_CN5.ply,6.606060606060606,3.575757575757576,3.5,9.5,1.0,5.0
banana_q_bit10_CN3.ply,banana_q_bit10_CN4.ply,4.96969696969697,4.03030303030303,2.5,9.0,1.5,6.5
banana_q_bit10_CN3.ply,banana_q_bit10_CN5.ply,4.96969696969697,3.575757575757576,2.5,9.0,1.0,5.0
banana_q_bit10_CN4.ply,banana_q_bit10_CN5.ply,4.03030303030303,3.575757575757576,1.5,6.5,1.0,5.0
banana_q_bit10_DS1.ply,banana_q_bit10_DS2.ply,9.303030303030305,8.969696969696969,4.0,10.0,3.5,9.5
banana_q_bit10_DS1.ply,banana_q_bit10_DS3.ply,9.303030303030305,9.090909090909092,4.0,10.0,2.5,9.0
banana_q_bit10_DS1.ply,banana_q_bit10_DS4.ply,9.303030303030305,6.363636363636363,4.0,10.0,1.5,6.5
banana_q_bit10_DS1.ply,banana_q_bit10_DS5.ply,9.303030303030305,3.303030303030303,4.0,10.0,1.0,5.0
banana_q_bit10_DS2.ply,banana_q_bit10_DS3.ply,8.969696969696969,9.090909090909092,3.5,9.5,2.5,9.0
banana_q_bit10_DS2.ply,banana_q_bit10_DS4.ply,8.969696969696969,6.363636363636363,3.5,9.5,1.5,6.5
banana_q_bit10_DS2.ply,banana_q_bit10_DS5.ply,8.969696969696969,3.303030303030303,3.5,9.5,1.0,5.0
banana_q_bit10_DS3.ply,banana_q_bit10_DS4.ply,9.090909090909092,6.363636363636363,2.5,9.0,1.5,6.5
banana_q_bit10_DS3.ply,banana_q_bit10_DS5.ply,9.090909090909092,3.303030303030303,2.5,9.0,1.0,5.0
banana_q_bit10_DS4.ply,banana_q_bit10_DS5.ply,6.363636363636363,3.303030303030303,1.5,6.5,1.0,5.0
banana_q_bit10_GN1.ply,banana_q_bit10_GN2.ply,9.090909090909092,8.393939393939394,4.0,10.0,3.5,9.5
banana_q_bit10_GN1.ply,banana_q_bit10_GN3.ply,9.090909090909092,6.03030303030303,4.0,10.0,2.5,9.0
banana_q_bit10_GN1.ply,banana_q_bit10_GN4.ply,9.090909090909092,3.939393939393939,4.0,10.0,1.5,6.5
banana_q_bit10_GN1.ply,banana_q_bit10_GN5.ply,9.090909090909092,3.4242424242424243,4.0,10.0,1.0,5.0
banana_q_bit10_GN2.ply,banana_q_bit10_GN3.ply,8.393939393939394,6.03030303030303,3.5,9.5,2.5,9.0
banana_q_bit10_GN2.ply,banana_q_bit10_GN4.ply,8.393939393939394,3.939393939393939,3.5,9.5,1.5,6.5
banana_q_bit10_GN2.ply,banana_q_bit10_GN5.ply,8.393939393939394,3.4242424242424243,3.5,9.5,1.0,5.0
banana_q_bit10_GN3.ply,banana_q_bit10_GN4.ply,6.03030303030303,3.939393939393939,2.5,9.0,1.5,6.5
banana_q_bit10_GN3.ply,banana_q_bit10_GN5.ply,6.03030303030303,3.4242424242424243,2.5,9.0,1.0,5.0
banana_q_bit10_GN4.ply,banana_q_bit10_GN5.ply,3.939393939393939,3.4242424242424243,1.5,6.5,1.0,5.0
banana_q_bit10_dl_R6.ply,banana_q_bit10_dl_R5.ply,8.93939393939394,9.151515151515152,4.0,10.0,3.5,9.5
banana_q_bit10_dl_R6.ply,banana_q_bit10_dl_R3.ply,8.93939393939394,8.515151515151516,4.0,10.0,2.5,9.0
banana_q_bit10_dl_R6.ply,banana_q_bit10_dl_R2.ply,8.93939393939394,5.424242424242424,4.0,10.0,1.5,6.5
banana_q_bit10_dl_R6.ply,banana_q_bit10_dl_R0.ply,8.93939393939394,1.303030303030303,4.0,10.0,1.0,5.0
banana_q_bit10_dl_R5.ply,banana_q_bit10_dl_R3.ply,9.151515151515152,8.515151515151516,3.5,9.5,2.5,9.0
banana_q_bit10_dl_R5.ply,banana_q_bit10_dl_R2.ply,9.151515151515152,5.424242424242424,3.5,9.5,1.5,6.5
banana_q_bit10_dl_R5.ply,banana_q_bit10_dl_R0.ply,9.151515151515152,1.303030303030303,3.5,9.5,1.0,5.0
banana_q_bit10_dl_R3.ply,banana_q_bit10_dl_R2.ply,8.515151515151516,5.424242424242424,2.5,9.0,1.5,6.5
banana_q_bit10_dl_R3.ply,banana_q_bit10_dl_R0.ply,8.515151515151516,1.303030303030303,2.5,9.0,1.0,5.0
banana_q_bit10_dl_R2.ply,banana_q_bit10_dl_R0.ply,5.424242424242424,1.303030303030303,1.5,6.5,1.0,5.0
banana_q_bit10_gpcc_r1.ply,banana_q_bit10_gpcc_r2.ply,9.181818181818182,8.303030303030303,1.5,10.0,1.5,9.5
banana_q_bit10_gpcc_r1.ply,banana_q_bit10_gpcc_r3.ply,9.181818181818182,6.242424242424242,1.5,10.0,1.5,8.5
banana_q_bit10_gpcc_r2.ply,banana_q_bit10_gpcc_r3.ply,8.303030303030303,6.242424242424242,1.5,9.5,1.5,8.5
banana_q_bit10_gpcc_r4.ply,banana_q_bit10_gpcc_r5.ply,8.181818181818182,7.96969696969697,1.5,10.0,1.5,9.5
banana_q_bit10_gpcc_r4.ply,banana_q_bit10_gpcc_r6.ply,8.181818181818182,5.454545454545454,1.5,10.0,1.5,8.5
banana_q_bit10_gpcc_r5.ply,banana_q_bit10_gpcc_r6.ply,7.96969696969697,5.454545454545454,1.5,9.5,1.5,8.5
banana_q_bit10_gpcc_r7.ply,banana_q_bit10_gpcc_r8.ply,7.333333333333333,7.636363636363637,1.5,10.0,1.5,9.5
banana_q_bit10_gpcc_r7.ply,banana_q_bit10_gpcc_r9.ply,7.333333333333333,4.606060606060606,1.5,10.0,1.5,8.5
banana_q_bit10_gpcc_r8.ply,banana_q_bit10_gpcc_r9.ply,7.636363636363637,4.606060606060606,1.5,9.5,1.5,8.5
banana_q_bit10_gpcc_r10.ply,banana_q_bit10_gpcc_r11.ply,2.4545454545454546,2.6666666666666665,1.5,10.0,1.5,9.5
banana_q_bit10_gpcc_r10.ply,banana_q_bit10_gpcc_r12.ply,2.4545454545454546,2.6666666666666665,1.5,10.0,1.5,8.5
banana_q_bit10_gpcc_r11.ply,banana_q_bit10_gpcc_r12.ply,2.6666666666666665,2.6666666666666665,1.5,9.5,1.5,8.5
barrel_dec_0_r3.ply,barrel_dec_0_r2.ply,7.575757575757576,6.212121212121212,1.5,10.0,1.5,9.5
barrel_dec_0_r3.ply,barrel_dec_0_r1.ply,7.575757575757576,4.484848484848484,1.5,10.0,1.5,8.5
barrel_dec_0_r2.ply,barrel_dec_0_r1.ply,6.212121212121212,4.484848484848484,1.5,9.5,1.5,8.5
barrel_dec_0_r6.ply,barrel_dec_0_r5.ply,8.090909090909092,6.636363636363637,1.5,10.0,1.5,9.5
barrel_dec_0_r6.ply,barrel_dec_0_r4.ply,8.090909090909092,4.9393939393939394,1.5,10.0,1.5,8.5
barrel_dec_0_r5.ply,barrel_dec_0_r4.ply,6.636363636363637,4.9393939393939394,1.5,9.5,1.5,8.5
barrel_dec_0_r9.ply,barrel_dec_0_r8.ply,8.363636363636363,6.96969696969697,1.5,10.0,1.5,9.5
barrel_dec_0_r9.ply,barrel_dec_0_r7.ply,8.363636363636363,4.575757575757576,1.5,10.0,1.5,8.5
barrel_dec_0_r8.ply,barrel_dec_0_r7.ply,6.96969696969697,4.575757575757576,1.5,9.5,1.5,8.5
barrel_q_bit10_CN1.ply,barrel_q_bit10_CN2.ply,9.030303030303031,6.0,4.0,10.0,3.5,9.5
barrel_q_bit10_CN1.ply,barrel_q_bit10_CN3.ply,9.030303030303031,4.393939393939394,4.0,10.0,2.5,9.0
barrel_q_bit10_CN1.ply,barrel_q_bit10_CN4.ply,9.030303030303031,3.787878787878788,4.0,10.0,1.5,6.5
barrel_q_bit10_CN1.ply,barrel_q_bit10_CN5.ply,9.030303030303031,3.1515151515151514,4.0,10.0,1.0,5.0
barrel_q_bit10_CN2.ply,barrel_q_bit10_CN3.ply,6.0,4.393939393939394,3.5,9.5,2.5,9.0
barrel_q_bit10_CN2.ply,barrel_q_bit10_CN4.ply,6.0,3.787878787878788,3.5,9.5,1.5,6.5
barrel_q_bit10_CN2.ply,barrel_q_bit10_CN5.ply,6.0,3.1515151515151514,3.5,9.5,1.0,5.0
barrel_q_bit10_CN3.ply,barrel_q_bit10_CN4.ply,4.393939393939394,3.787878787878788,2.5,9.0,1.5,6.5
barrel_q_bit10_CN3.ply,barrel_q_bit10_CN5.ply,4.393939393939394,3.1515151515151514,2.5,9.0,1.0,5.0
barrel_q_bit10_CN4.ply,barrel_q_bit10_CN5.ply,3.787878787878788,3.1515151515151514,1.5,6.5,1.0,5.0
barrel_q_bit10_DS1.ply,barrel_q_bit10_DS2.ply,8.848484848484848,7.878787878787879,4.0,10.0,3.5,9.5
barrel_q_bit10_DS1.ply,barrel_q_bit10_DS3.ply,8.848484848484848,6.242424242424242,4.0,10.0,2.5,9.0
barrel_q_bit10_DS1.ply,barrel_q_bit10_DS4.ply,8.848484848484848,4.090909090909091,4.0,10.0,1.5,6.5
barrel_q_bit10_DS1.ply,barrel_q_bit10_DS5.ply,8.848484848484848,2.242424242424242,4.0,10.0,1.0,5.0
barrel_q_bit10_DS2.ply,barrel_q_bit10_DS3.ply,7.878787878787879,6.242424242424242,3.5,9.5,2.5,9.0
barrel_q_bit10_DS2.ply,barrel_q_bit10_DS4.ply,7.878787878787879,4.090909090909091,3.5,9.5,1.5,6.5
barrel_q_bit10_DS2.ply,barrel_q_bit10_DS5.ply,7.878787878787879,2.242424242424242,3.5,9.5,1.0,5.0
barrel_q_bit10_DS3.ply,barrel_q_bit10_DS4.ply,6.242424242424242,4.090909090909091,2.5,9.0,1.5,6.5
barrel_q_bit10_DS3.ply,barrel_q_bit10_DS5.ply,6.242424242424242,2.242424242424242,2.5,9.0,1.0,5.0
barrel_q_bit10_DS4.ply,barrel_q_bit10_DS5.ply,4.090909090909091,2.242424242424242,1.5,6.5,1.0,5.0
