name,mos
banana_q_bit10_DS2.ply,8.96969697
banana_q_bit10_DS3.ply,9.090909091
banana_q_bit10_DS4.ply,6.363636364
banana_q_bit10_DS5.ply,3.303030303
banana_q_bit10_GN1.ply,9.090909091
banana_q_bit10_GN2.ply,8.393939394
banana_q_bit10_GN3.ply,6.03030303
banana_q_bit10_GN4.ply,3.939393939
banana_q_bit10_GN5.ply,3.424242424
banana_q_bit10_dl_R0.ply,1.303030303
banana_q_bit10_dl_R2.ply,5.424242424
banana_q_bit10_dl_R3.ply,8.515151515
banana_q_bit10_dl_R5.ply,9.151515152
banana_q_bit10_dl_R6.ply,8.939393939
banana_q_bit10_gpcc_r1.ply,9.181818182
banana_q_bit10_gpcc_r2.ply,8.303030303
banana_q_bit10_gpcc_r3.ply,6.242424242
banana_q_bit10_gpcc_r4.ply,8.181818182
banana_q_bit10_gpcc_r5.ply,7.96969697
banana_q_bit10_gpcc_r6.ply,5.454545455
banana_q_bit10_gpcc_r7.ply,7.333333333
banana_q_bit10_gpcc_r8.ply,7.636363636
banana_q_bit10_gpcc_r9.ply,4.606060606
banana_q_bit10_gpcc_r10.ply,2.454545455
banana_q_bit10_gpcc_r11.ply,2.666666667
banana_q_bit10_gpcc_r12.ply,2.666666667
barrel_dec_0_r1.ply,4.484848485
barrel_dec_0_r2.ply,6.212121212
barrel_dec_0_r3.ply,7.575757576
barrel_dec_0_r4.ply,4.939393939
barrel_dec_0_r5.ply,6.636363636
barrel_dec_0_r6.ply,8.090909091
barrel_dec_0_r7.ply,4.575757576
barrel_dec_0_r8.ply,6.96969697
barrel_dec_0_r9.ply,8.363636364
barrel_q_bit10_CN1.ply,9.03030303
barrel_q_bit10_CN2.ply,6
barrel_q_bit10_CN3.ply,4.393939394
barrel_q_bit10_CN4.ply,3.787878788
barrel_q_bit10_CN5.ply,3.151515152
barrel_q_bit10_DS1.ply,8.848484848
barrel_q_bit10_DS2.ply,7.878787879
barrel_q_bit10_DS3.ply,6.242424242
barrel_q_bit10_DS4.ply,4.090909091
barrel_q_bit10_DS5.ply,2.242424242
barrel_q_bit10_GN1.ply,8.818181818
barrel_q_bit10_GN2.ply,8.484848485
barrel_q_bit10_GN3.ply,6.090909091
barrel_q_bit10_GN4.ply,4.181818182
barrel_q_bit10_GN5.ply,3.515151515
barrel_q_bit10_dl_R0.ply,1.151515152
barrel_q_bit10_dl_R2.ply,2.545454545
barrel_q_bit10_dl_R3.ply,4.575757576
barrel_q_bit10_dl_R5.ply,4.484848485
barrel_q_bit10_dl_R6.ply,4.636363636
barrel_q_bit10_gpcc_r1.ply,8.212121212
barrel_q_bit10_gpcc_r2.ply,6.666666667
barrel_q_bit10_gpcc_r3.ply,4.545454545
barrel_q_bit10_gpcc_r4.ply,7.848484848
barrel_q_bit10_gpcc_r5.ply,6.545454545
barrel_q_bit10_gpcc_r6.ply,4.333333333
barrel_q_bit10_gpcc_r7.ply,5.060606061
barrel_q_bit10_gpcc_r8.ply,4.909090909
barrel_q_bit10_gpcc_r9.ply,3.545454545
barrel_q_bit10_gpcc_r10.ply,1.878787879
barrel_q_bit10_gpcc_r11.ply,1.878787879
barrel_q_bit10_gpcc_r12.ply,2.272727273
bed_dec_0_r1.ply,4.575757576
bed_dec_0_r2.ply,5.636363636
bed_dec_0_r3.ply,5.757575758
bed_dec_0_r4.ply,4.96969697
bed_dec_0_r5.ply,6.424242424
bed_dec_0_r6.ply,6.545454545
bed_dec_0_r7.ply,6
bed_dec_0_r8.ply,6.848484848
bed_dec_0_r9.ply,7.606060606
bed_q_bit10_CN1.ply,9.272727273
bed_q_bit10_CN2.ply,6.090909091
bed_q_bit10_CN3.ply,4.878787879
bed_q_bit10_CN4.ply,4
bed_q_bit10_CN5.ply,3.696969697
bed_q_bit10_DS1.ply,9.303030303
bed_q_bit10_DS2.ply,8.333333333
bed_q_bit10_DS3.ply,6.515151515
bed_q_bit10_DS4.ply,4.96969697
bed_q_bit10_DS5.ply,2.818181818
bed_q_bit10_GN1.ply,8.939393939
bed_q_bit10_GN2.ply,7.242424242
bed_q_bit10_GN3.ply,4.818181818
bed_q_bit10_GN4.ply,3.545454545
bed_q_bit10_GN5.ply,3.060606061
bed_q_bit10_dl_R0.ply,1.272727273
bed_q_bit10_dl_R2.ply,2.303030303
bed_q_bit10_dl_R3.ply,4.393939394
bed_q_bit10_dl_R5.ply,5.909090909
bed_q_bit10_dl_R6.ply,5.787878788
bed_q_bit10_gpcc_r1.ply,7.151515152
bed_q_bit10_gpcc_r2.ply,6.696969697
bed_q_bit10_gpcc_r3.ply,4.363636364
bed_q_bit10_gpcc_r4.ply,6.363636364
bed_q_bit10_gpcc_r5.ply,5.878787879
bed_q_bit10_gpcc_r6.ply,3.909090909
bed_q_bit10_gpcc_r7.ply,3.727272727
bed_q_bit10_gpcc_r8.ply,3.939393939
bed_q_bit10_gpcc_r9.ply,3.272727273
bed_q_bit10_gpcc_r10.ply,1.909090909
bed_q_bit10_gpcc_r11.ply,1.939393939
bed_q_bit10_gpcc_r12.ply,1.818181818
boat_dec_0_r1.ply,5.242424242
boat_dec_0_r2.ply,6.515151515
boat_dec_0_r3.ply,7
boat_dec_0_r4.ply,5.333333333
boat_dec_0_r5.ply,6.696969697
boat_dec_0_r6.ply,7.454545455
boat_dec_0_r7.ply,5
boat_dec_0_r8.ply,7.03030303
boat_dec_0_r9.ply,8.181818182
boat_q_bit10_CN1.ply,9.212121212
boat_q_bit10_CN2.ply,6.242424242
boat_q_bit10_CN3.ply,4.454545455
boat_q_bit10_CN4.ply,3.606060606
boat_q_bit10_CN5.ply,3.242424242
boat_q_bit10_DS1.ply,9.242424242
boat_q_bit10_DS2.ply,8.696969697
boat_q_bit10_DS3.ply,7.272727273
boat_q_bit10_DS4.ply,4.757575758
boat_q_bit10_DS5.ply,2.787878788
boat_q_bit10_GN1.ply,8.909090909
boat_q_bit10_GN2.ply,7.939393939
boat_q_bit10_GN3.ply,6
boat_q_bit10_GN4.ply,3.575757576
boat_q_bit10_GN5.ply,3.393939394
boat_q_bit10_dl_R0.ply,1.121212121
boat_q_bit10_dl_R2.ply,2
boat_q_bit10_dl_R3.ply,3.424242424
boat_q_bit10_dl_R5.ply,5.272727273
boat_q_bit10_dl_R6.ply,4.515151515
boat_q_bit10_gpcc_r1.ply,9.363636364
boat_q_bit10_gpcc_r2.ply,7.636363636
boat_q_bit10_gpcc_r3.ply,4.181818182
boat_q_bit10_gpcc_r4.ply,8.878787879
boat_q_bit10_gpcc_r5.ply,7.03030303
boat_q_bit10_gpcc_r6.ply,4.303030303
boat_q_bit10_gpcc_r7.ply,6.878787879
boat_q_bit10_gpcc_r8.ply,4.696969697
boat_q_bit10_gpcc_r9.ply,3.393939394
boat_q_bit10_gpcc_r10.ply,2.151515152
boat_q_bit10_gpcc_r11.ply,2.090909091
boat_q_bit10_gpcc_r12.ply,2.242424242
cat_dec_0_r1.ply,4.848484848
cat_dec_0_r2.ply,5.878787879
cat_dec_0_r3.ply,5.787878788
cat_dec_0_r4.ply,4.727272727
cat_dec_0_r5.ply,7.393939394
cat_dec_0_r6.ply,7.818181818
cat_dec_0_r7.ply,5.666666667
cat_dec_0_r8.ply,8
cat_dec_0_r9.ply,8.151515152
cat_q_bit10_CN1.ply,9.333333333
cat_q_bit10_CN2.ply,5.878787879
cat_q_bit10_CN3.ply,4.303030303
cat_q_bit10_CN4.ply,3.848484848
cat_q_bit10_CN5.ply,3.636363636
cat_q_bit10_DS1.ply,8.939393939
cat_q_bit10_DS2.ply,8.060606061
cat_q_bit10_DS3.ply,6.515151515
cat_q_bit10_DS4.ply,4.787878788
cat_q_bit10_DS5.ply,2.878787879
cat_q_bit10_GN1.ply,8.818181818
cat_q_bit10_GN2.ply,7.757575758
cat_q_bit10_GN3.ply,6.151515152
cat_q_bit10_GN4.ply,3.636363636
cat_q_bit10_GN5.ply,3.272727273
cat_q_bit10_dl_R0.ply,1.363636364
cat_q_bit10_dl_R2.ply,4.757575758
cat_q_bit10_dl_R3.ply,6.090909091
cat_q_bit10_dl_R5.ply,7.96969697
cat_q_bit10_dl_R6.ply,8.666666667
cat_q_bit10_gpcc_r1.ply,8.848484848
cat_q_bit10_gpcc_r2.ply,8.696969697
cat_q_bit10_gpcc_r3.ply,6.242424242
cat_q_bit10_gpcc_r4.ply,8.212121212
cat_q_bit10_gpcc_r5.ply,7.606060606
cat_q_bit10_gpcc_r6.ply,5.484848485
cat_q_bit10_gpcc_r7.ply,6.818181818
cat_q_bit10_gpcc_r8.ply,6.666666667
cat_q_bit10_gpcc_r9.ply,4.242424242
cat_q_bit10_gpcc_r10.ply,2.757575758
cat_q_bit10_gpcc_r11.ply,2.636363636
cat_q_bit10_gpcc_r12.ply,2.787878788
chair_dec_0_r1.ply,6.454545455
chair_dec_0_r2.ply,5.696969697
chair_dec_0_r3.ply,6.606060606
chair_dec_0_r4.ply,7.333333333
chair_dec_0_r5.ply,8.636363636
chair_dec_0_r6.ply,8.515151515
chair_dec_0_r7.ply,8.121212121
chair_dec_0_r8.ply,9
chair_dec_0_r9.ply,9
chair_q_bit10_CN1.ply,9.090909091
chair_q_bit10_CN2.ply,5.303030303
chair_q_bit10_CN3.ply,4.454545455
chair_q_bit10_CN4.ply,3.787878788
chair_q_bit10_CN5.ply,3.545454545
chair_q_bit10_DS1.ply,9.393939394
chair_q_bit10_DS2.ply,9.515151515
chair_q_bit10_DS3.ply,7.939393939
chair_q_bit10_DS4.ply,5.848484848
chair_q_bit10_DS5.ply,3.424242424
chair_q_bit10_GN1.ply,9.303030303
chair_q_bit10_GN2.ply,8.696969697
chair_q_bit10_GN3.ply,6.363636364
chair_q_bit10_GN4.ply,3.787878788
chair_q_bit10_GN5.ply,3.515151515
chair_q_bit10_dl_R0.ply,1.242424242
chair_q_bit10_dl_R2.ply,2.515151515
chair_q_bit10_dl_R3.ply,5.424242424
chair_q_bit10_dl_R5.ply,7.363636364
chair_q_bit10_dl_R6.ply,8.272727273
chair_q_bit10_gpcc_r1.ply,9.515151515
chair_q_bit10_gpcc_r2.ply,8.333333333
chair_q_bit10_gpcc_r3.ply,5.515151515
chair_q_bit10_gpcc_r4.ply,9.303030303
chair_q_bit10_gpcc_r5.ply,7.696969697
chair_q_bit10_gpcc_r6.ply,5.363636364
chair_q_bit10_gpcc_r7.ply,8.878787879
chair_q_bit10_gpcc_r8.ply,7.636363636
chair_q_bit10_gpcc_r9.ply,5.03030303
chair_q_bit10_gpcc_r10.ply,3.575757576
chair_q_bit10_gpcc_r11.ply,3.303030303
chair_q_bit10_gpcc_r12.ply,3.272727273
clock_dec_0_r1.ply,4.909090909
clock_dec_0_r2.ply,7.393939394
clock_dec_0_r3.ply,7.242424242
clock_dec_0_r4.ply,5.636363636
clock_dec_0_r5.ply,8.484848485
clock_dec_0_r6.ply,8.606060606
clock_dec_0_r7.ply,5.333333333
clock_dec_0_r8.ply,8.515151515
clock_dec_0_r9.ply,8.666666667
clock_q_bit10_CN1.ply,9.333333333
clock_q_bit10_CN2.ply,7.878787879
clock_q_bit10_CN3.ply,5.03030303
clock_q_bit10_CN4.ply,4.303030303
clock_q_bit10_CN5.ply,3.636363636
clock_q_bit10_DS1.ply,9.090909091
clock_q_bit10_DS2.ply,8.878787879
clock_q_bit10_DS3.ply,8
clock_q_bit10_DS4.ply,5.242424242
clock_q_bit10_DS5.ply,2.96969697
clock_q_bit10_GN1.ply,7.96969697
clock_q_bit10_GN2.ply,6.939393939
clock_q_bit10_GN3.ply,4.242424242
clock_q_bit10_GN4.ply,3.090909091
clock_q_bit10_GN5.ply,2.666666667
clock_q_bit10_dl_R0.ply,1.212121212
clock_q_bit10_dl_R2.ply,2.545454545
clock_q_bit10_dl_R3.ply,4.212121212
clock_q_bit10_dl_R5.ply,4.303030303
clock_q_bit10_dl_R6.ply,5
clock_q_bit10_gpcc_r1.ply,7.090909091
clock_q_bit10_gpcc_r2.ply,7.151515152
clock_q_bit10_gpcc_r3.ply,5.181818182
clock_q_bit10_gpcc_r4.ply,6.363636364
clock_q_bit10_gpcc_r5.ply,7.060606061
clock_q_bit10_gpcc_r6.ply,4.636363636
clock_q_bit10_gpcc_r7.ply,6.03030303
clock_q_bit10_gpcc_r8.ply,5.636363636
clock_q_bit10_gpcc_r9.ply,3.96969697
clock_q_bit10_gpcc_r10.ply,2.515151515
clock_q_bit10_gpcc_r11.ply,2.575757576
clock_q_bit10_gpcc_r12.ply,2.181818182
corset_dec_0_r1.ply,4.848484848
corset_dec_0_r2.ply,6.575757576
corset_dec_0_r3.ply,7.515151515
corset_dec_0_r4.ply,5.03030303
corset_dec_0_r5.ply,6.96969697
corset_dec_0_r6.ply,7.787878788
corset_dec_0_r7.ply,5.424242424
corset_dec_0_r8.ply,7.333333333
corset_dec_0_r9.ply,7.545454545
corset_q_bit10_CN1.ply,9.303030303
corset_q_bit10_CN2.ply,5.424242424
corset_q_bit10_CN3.ply,4.757575758
corset_q_bit10_CN4.ply,3.848484848
corset_q_bit10_CN5.ply,3.575757576
corset_q_bit10_DS1.ply,8.606060606
corset_q_bit10_DS2.ply,6.212121212
corset_q_bit10_DS3.ply,5.151515152
corset_q_bit10_DS4.ply,3.696969697
corset_q_bit10_DS5.ply,2.454545455
corset_q_bit10_GN1.ply,7.878787879
corset_q_bit10_GN2.ply,6.424242424
corset_q_bit10_GN3.ply,5.121212121
corset_q_bit10_GN4.ply,3.424242424
corset_q_bit10_GN5.ply,3.212121212
corset_q_bit10_dl_R0.ply,1.121212121
corset_q_bit10_dl_R2.ply,2.757575758
corset_q_bit10_dl_R3.ply,3.848484848
corset_q_bit10_dl_R5.ply,5.121212121
corset_q_bit10_dl_R6.ply,6.121212121
corset_q_bit10_gpcc_r1.ply,8.818181818
corset_q_bit10_gpcc_r2.ply,8.363636364
corset_q_bit10_gpcc_r3.ply,5.272727273
corset_q_bit10_gpcc_r4.ply,7.242424242
corset_q_bit10_gpcc_r5.ply,7.393939394
corset_q_bit10_gpcc_r6.ply,4.818181818
corset_q_bit10_gpcc_r7.ply,5.181818182
corset_q_bit10_gpcc_r8.ply,4.181818182
corset_q_bit10_gpcc_r9.ply,4.121212121
corset_q_bit10_gpcc_r10.ply,2.303030303
corset_q_bit10_gpcc_r11.ply,2.181818182
corset_q_bit10_gpcc_r12.ply,1.878787879
dennis_dec_0_r1.ply,3.96969697
dennis_dec_0_r2.ply,6.363636364
dennis_dec_0_r3.ply,6.484848485
dennis_dec_0_r4.ply,4.181818182
dennis_dec_0_r5.ply,6.696969697
dennis_dec_0_r6.ply,8.424242424
dennis_dec_0_r7.ply,4.060606061
dennis_dec_0_r8.ply,7.545454545
dennis_dec_0_r9.ply,9.090909091
dennis_q_bit10_CN1.ply,9.424242424
dennis_q_bit10_CN2.ply,5.242424242
dennis_q_bit10_CN3.ply,4.242424242
dennis_q_bit10_CN4.ply,3.96969697
dennis_q_bit10_CN5.ply,3.454545455
dennis_q_bit10_DS1.ply,8.515151515
dennis_q_bit10_DS2.ply,6.03030303
dennis_q_bit10_DS3.ply,5.181818182
dennis_q_bit10_DS4.ply,3.909090909
dennis_q_bit10_DS5.ply,2.181818182
dennis_q_bit10_GN1.ply,7.696969697
dennis_q_bit10_GN2.ply,5.878787879
dennis_q_bit10_GN3.ply,4.424242424
dennis_q_bit10_GN4.ply,2.878787879
dennis_q_bit10_GN5.ply,2.545454545
dennis_q_bit10_dl_R0.ply,1.272727273
dennis_q_bit10_dl_R2.ply,4.303030303
dennis_q_bit10_dl_R3.ply,5.636363636
dennis_q_bit10_dl_R5.ply,6.424242424
dennis_q_bit10_dl_R6.ply,7.818181818
dennis_q_bit10_gpcc_r1.ply,9.03030303
dennis_q_bit10_gpcc_r2.ply,7.454545455
dennis_q_bit10_gpcc_r3.ply,4.363636364
dennis_q_bit10_gpcc_r4.ply,8.060606061
dennis_q_bit10_gpcc_r5.ply,6.363636364
dennis_q_bit10_gpcc_r6.ply,4.090909091
dennis_q_bit10_gpcc_r7.ply,5.060606061
dennis_q_bit10_gpcc_r8.ply,4.121212121
dennis_q_bit10_gpcc_r9.ply,3.575757576
dennis_q_bit10_gpcc_r10.ply,1.727272727
dennis_q_bit10_gpcc_r11.ply,1.939393939
dennis_q_bit10_gpcc_r12.ply,1.696969697
fish_dec_0_r1.ply,5.545454545
fish_dec_0_r2.ply,6.818181818
fish_dec_0_r3.ply,7.303030303
fish_dec_0_r4.ply,5.242424242
fish_dec_0_r5.ply,8.060606061
fish_dec_0_r6.ply,7.545454545
fish_dec_0_r7.ply,5.121212121
fish_dec_0_r8.ply,8.181818182
fish_dec_0_r9.ply,7.757575758
fish_q_bit10_CN1.ply,9.484848485
fish_q_bit10_CN2.ply,8.333333333
fish_q_bit10_CN3.ply,5.636363636
fish_q_bit10_CN4.ply,4.393939394
fish_q_bit10_CN5.ply,3.787878788
fish_q_bit10_DS1.ply,9.333333333
fish_q_bit10_DS2.ply,9.121212121
fish_q_bit10_DS3.ply,8.060606061
fish_q_bit10_DS4.ply,5.060606061
fish_q_bit10_DS5.ply,2.333333333
fish_q_bit10_GN1.ply,8.818181818
fish_q_bit10_GN2.ply,7.060606061
fish_q_bit10_GN3.ply,5.151515152
fish_q_bit10_GN4.ply,3.515151515
fish_q_bit10_GN5.ply,2.96969697
fish_q_bit10_dl_R0.ply,1.212121212
fish_q_bit10_dl_R2.ply,3.454545455
fish_q_bit10_dl_R3.ply,5.515151515
fish_q_bit10_dl_R5.ply,8.727272727
fish_q_bit10_dl_R6.ply,8.696969697
fish_q_bit10_gpcc_r1.ply,9.363636364
fish_q_bit10_gpcc_r2.ply,8.575757576
fish_q_bit10_gpcc_r3.ply,4.757575758
fish_q_bit10_gpcc_r4.ply,9.060606061
fish_q_bit10_gpcc_r5.ply,8.727272727
fish_q_bit10_gpcc_r6.ply,5.393939394
fish_q_bit10_gpcc_r7.ply,7.636363636
fish_q_bit10_gpcc_r8.ply,5.939393939
fish_q_bit10_gpcc_r9.ply,4.242424242
fish_q_bit10_gpcc_r10.ply,1.848484848
fish_q_bit10_gpcc_r11.ply,1.939393939
fish_q_bit10_gpcc_r12.ply,1.757575758
guanyin_dec_0_r1.ply,4.818181818
guanyin_dec_0_r2.ply,7.757575758
guanyin_dec_0_r3.ply,8.303030303
guanyin_dec_0_r4.ply,4.878787879
guanyin_dec_0_r5.ply,8.212121212
guanyin_dec_0_r6.ply,8.909090909
guanyin_dec_0_r7.ply,4.454545455
guanyin_dec_0_r8.ply,8.121212121
guanyin_dec_0_r9.ply,9.151515152
guanyin_q_bit10_CN1.ply,9.272727273
guanyin_q_bit10_CN2.ply,6.181818182
guanyin_q_bit10_CN3.ply,4.666666667
guanyin_q_bit10_CN4.ply,3.787878788
guanyin_q_bit10_CN5.ply,3.242424242
guanyin_q_bit10_DS1.ply,9.242424242
guanyin_q_bit10_DS2.ply,8.303030303
guanyin_q_bit10_DS3.ply,6.96969697
guanyin_q_bit10_DS4.ply,5.666666667
guanyin_q_bit10_DS5.ply,2.666666667
guanyin_q_bit10_GN1.ply,8.545454545
guanyin_q_bit10_GN2.ply,7.363636364
guanyin_q_bit10_GN3.ply,5.454545455
guanyin_q_bit10_GN4.ply,3.151515152
guanyin_q_bit10_GN5.ply,2.848484848
guanyin_q_bit10_dl_R0.ply,1.272727273
guanyin_q_bit10_dl_R2.ply,3.939393939
guanyin_q_bit10_dl_R3.ply,5.151515152
guanyin_q_bit10_dl_R5.ply,6.242424242
guanyin_q_bit10_dl_R6.ply,7.212121212
guanyin_q_bit10_gpcc_r1.ply,8.666666667
guanyin_q_bit10_gpcc_r2.ply,8.03030303
guanyin_q_bit10_gpcc_r3.ply,4.666666667
guanyin_q_bit10_gpcc_r4.ply,8.272727273
guanyin_q_bit10_gpcc_r5.ply,7.454545455
guanyin_q_bit10_gpcc_r6.ply,4.454545455
guanyin_q_bit10_gpcc_r7.ply,7.212121212
guanyin_q_bit10_gpcc_r8.ply,6.454545455
guanyin_q_bit10_gpcc_r9.ply,3.545454545
guanyin_q_bit10_gpcc_r10.ply,2.393939394
guanyin_q_bit10_gpcc_r11.ply,2.393939394
guanyin_q_bit10_gpcc_r12.ply,2.151515152
hayagriva_dec_0_r1.ply,4
hayagriva_dec_0_r2.ply,7.666666667
hayagriva_dec_0_r3.ply,7.878787879
hayagriva_dec_0_r4.ply,4.151515152
hayagriva_dec_0_r5.ply,8.121212121
hayagriva_dec_0_r6.ply,9.090909091
hayagriva_dec_0_r7.ply,4.060606061
hayagriva_dec_0_r8.ply,8.121212121
hayagriva_dec_0_r9.ply,8.909090909
hayagriva_q_bit10_CN1.ply,9.242424242
hayagriva_q_bit10_CN2.ply,5.787878788
hayagriva_q_bit10_CN3.ply,4.454545455
hayagriva_q_bit10_CN4.ply,3.666666667
hayagriva_q_bit10_CN5.ply,3.181818182
hayagriva_q_bit10_DS1.ply,8.818181818
hayagriva_q_bit10_DS2.ply,8.181818182
hayagriva_q_bit10_DS3.ply,6.818181818
hayagriva_q_bit10_DS4.ply,4.757575758
hayagriva_q_bit10_DS5.ply,2.151515152
hayagriva_q_bit10_GN1.ply,8.484848485
hayagriva_q_bit10_GN2.ply,7.121212121
hayagriva_q_bit10_GN3.ply,5.03030303
hayagriva_q_bit10_GN4.ply,3.303030303
hayagriva_q_bit10_GN5.ply,3
hayagriva_q_bit10_dl_R0.ply,1.272727273
hayagriva_q_bit10_dl_R2.ply,5.424242424
hayagriva_q_bit10_dl_R3.ply,6
hayagriva_q_bit10_dl_R5.ply,6.393939394
hayagriva_q_bit10_dl_R6.ply,7
hayagriva_q_bit10_gpcc_r1.ply,8.454545455
hayagriva_q_bit10_gpcc_r2.ply,8.060606061
hayagriva_q_bit10_gpcc_r3.ply,4.606060606
hayagriva_q_bit10_gpcc_r4.ply,8.121212121
hayagriva_q_bit10_gpcc_r5.ply,7.242424242
hayagriva_q_bit10_gpcc_r6.ply,4.181818182
hayagriva_q_bit10_gpcc_r7.ply,7.272727273
hayagriva_q_bit10_gpcc_r8.ply,5.606060606
hayagriva_q_bit10_gpcc_r9.ply,3.848484848
hayagriva_q_bit10_gpcc_r10.ply,2.03030303
hayagriva_q_bit10_gpcc_r11.ply,2.090909091
hayagriva_q_bit10_gpcc_r12.ply,1.96969697
housewife_dec_0_r1.ply,4.181818182
housewife_dec_0_r2.ply,5.848484848
housewife_dec_0_r3.ply,5.787878788
housewife_dec_0_r4.ply,4.333333333
housewife_dec_0_r5.ply,6.636363636
housewife_dec_0_r6.ply,7.242424242
housewife_dec_0_r7.ply,4.090909091
housewife_dec_0_r8.ply,7.575757576
housewife_dec_0_r9.ply,8.545454545
housewife_q_bit10_CN1.ply,9.393939394
housewife_q_bit10_CN2.ply,5.727272727
housewife_q_bit10_CN3.ply,4.454545455
housewife_q_bit10_CN4.ply,3.818181818
housewife_q_bit10_CN5.ply,3.575757576
housewife_q_bit10_DS1.ply,8.393939394
housewife_q_bit10_DS2.ply,6.939393939
housewife_q_bit10_DS3.ply,5.636363636
housewife_q_bit10_DS4.ply,3.818181818
housewife_q_bit10_DS5.ply,2.454545455
housewife_q_bit10_GN1.ply,8.303030303
housewife_q_bit10_GN2.ply,6.696969697
housewife_q_bit10_GN3.ply,4.636363636
housewife_q_bit10_GN4.ply,2.939393939
housewife_q_bit10_GN5.ply,2.666666667
housewife_q_bit10_dl_R0.ply,1.303030303
housewife_q_bit10_dl_R2.ply,4.545454545
